x0,y0,x1,y1,label,detected,frame
155,291,190,315,99,1,1795
817,284,863,316,81,1,1795
623,461,635,485,102,1,1795
946,245,977,272,109,1,1795
386,656,467,716,111,1,1795
828,292,876,323,115,1,1795
45,238,73,260,113,1,1795
126,254,150,275,118,1,1795
2,224,9,248,110,0,1795
24,247,39,274,117,0,1795
884,286,914,308,30,1,1796
298,589,383,658,58,1,1796
312,638,401,712,66,1,1796
860,274,891,293,70,1,1796
901,255,932,280,73,1,1796
154,290,190,315,99,1,1796
816,284,862,316,81,1,1796
623,461,635,485,102,1,1796
946,245,977,272,109,1,1796
386,656,467,716,111,1,1796
828,292,876,323,115,1,1796
44,238,71,260,113,1,1796
125,254,149,275,118,1,1796
1,224,7,248,110,0,1796
22,247,37,274,117,0,1796
884,286,914,308,30,1,1797
298,589,383,657,58,1,1797
312,638,400,712,66,1,1797
860,274,891,293,70,1,1797
901,255,932,280,73,1,1797
154,290,191,315,99,1,1797
816,284,862,316,81,1,1797
623,461,635,485,102,1,1797
946,245,977,272,109,1,1797
386,656,467,716,111,1,1797
828,292,877,323,115,1,1797
124,253,149,274,118,1,1797
0,223,6,247,110,0,1797
21,247,36,274,117,0,1797
43,238,70,260,113,0,1797
884,286,914,308,30,1,1798
298,589,383,657,58,1,1798
312,638,400,712,66,1,1798
860,274,891,293,70,1,1798
901,255,932,280,73,1,1798
154,289,192,315,99,1,1798
816,284,862,316,81,1,1798
623,461,635,485,102,1,1798
946,245,977,272,109,1,1798
386,656,467,716,111,1,1798
828,292,877,323,115,1,1798
123,252,148,273,118,1,1798
0,223,4,247,110,0,1798
20,247,34,274,117,0,1798
42,238,69,261,113,0,1798
884,286,914,308,30,1,1799
299,589,382,657,58,1,1799
312,638,400,712,66,1,1799
860,273,892,295,70,1,1799
901,255,932,280,73,1,1799
153,289,193,315,99,1,1799
816,284,862,316,81,1,1799
623,461,635,485,102,1,1799
946,245,977,272,109,1,1799
386,656,467,716,111,1,1799
828,292,877,323,115,1,1799
122,252,147,272,118,1,1799
0,223,3,247,110,0,1799
18,247,32,274,117,0,1799
42,238,69,261,113,0,1799
884,286,914,308,30,1,1800
298,589,383,657,58,1,1800
311,638,400,712,66,1,1800
860,273,892,295,70,1,1800
901,255,932,280,73,1,1800
153,289,193,315,99,1,1800
816,284,862,316,81,1,1800
623,461,635,485,102,1,1800
946,245,977,272,109,1,1800
386,656,467,716,111,1,1800
828,292,877,324,115,1,1800
121,252,145,271,118,1,1800
0,222,2,247,110,0,1800
17,246,30,274,117,0,1800
41,238,68,261,113,0,1800
884,286,914,308,30,1,1801
298,589,383,657,58,1,1801
311,638,400,712,66,1,1801
860,273,893,296,70,1,1801
901,255,931,280,73,1,1801
153,289,194,315,99,1,1801
816,284,862,316,81,1,1801
623,461,635,485,102,1,1801
946,245,977,272,109,1,1801
386,656,467,716,111,1,1801
828,292,877,324,115,1,1801
119,253,144,271,118,1,1801
0,222,0,246,110,0,1801
16,246,29,275,117,0,1801
40,238,67,261,113,0,1801
884,286,914,308,30,1,1802
299,589,382,656,58,1,1802
311,638,400,712,66,1,1802
859,272,893,296,70,1,1802
901,255,931,280,73,1,1802
153,289,194,315,99,1,1802
816,284,862,316,81,1,1802
623,461,635,485,102,1,1802
946,245,977,272,109,1,1802
386,656,467,716,111,1,1802
829,292,876,324,115,1,1802
119,253,142,271,118,1,1802
0,221,0,246,110,0,1802
14,246,27,275,117,0,1802
39,238,67,261,113,0,1802
884,286,914,308,30,1,1803
299,590,382,657,58,1,1803
312,638,400,712,66,1,1803
859,272,893,296,70,1,1803
901,255,931,280,73,1,1803
154,288,194,314,99,1,1803
816,284,862,316,81,1,1803
623,461,635,485,102,1,1803
946,245,977,272,109,1,1803
386,656,467,716,111,1,1803
828,292,877,324,115,1,1803
117,252,141,272,118,1,1803
0,221,-2,246,110,0,1803
13,246,25,275,117,0,1803
38,238,66,261,113,0,1803
884,286,914,308,30,1,1804
298,589,383,657,58,1,1804
312,638,400,712,66,1,1804
859,272,893,296,70,1,1804
901,256,931,280,73,1,1804
154,288,196,314,99,1,1804
816,284,862,316,81,1,1804
623,461,635,485,102,1,1804
946,245,977,272,109,1,1804
386,656,467,716,111,1,1804
828,292,877,324,115,1,1804
116,252,140,272,118,1,1804
0,221,-3,246,110,0,1804
12,246,23,275,117,0,1804
38,237,65,261,113,0,1804
884,286,914,308,30,1,1805
298,589,383,657,58,1,1805
312,638,400,712,66,1,1805
859,272,893,296,70,1,1805
901,256,931,280,73,1,1805
154,288,196,314,99,1,1805
816,284,862,316,81,1,1805
623,461,635,485,102,1,1805
946,245,977,272,109,1,1805
386,656,467,716,111,1,1805
829,293,877,324,115,1,1805
113,252,140,272,118,1,1805
0,220,-5,245,110,0,1805
10,246,21,275,117,0,1805
37,237,65,261,113,0,1805
884,286,914,308,30,1,1806
298,589,383,656,58,1,1806
312,637,400,712,66,1,1806
859,272,893,296,70,1,1806
901,256,931,280,73,1,1806
154,288,197,313,99,1,1806
816,284,862,316,81,1,1806
623,461,635,485,102,1,1806
946,245,977,272,109,1,1806
386,656,467,716,111,1,1806
829,292,876,323,115,1,1806
113,252,138,273,118,1,1806
40,233,64,258,113,1,1806
0,220,-6,245,110,0,1806
9,246,19,275,117,0,1806
884,285,914,308,30,1,1807
299,589,382,656,58,1,1807
312,637,400,712,66,1,1807
859,272,893,296,70,1,1807
901,256,931,280,73,1,1807
155,288,196,313,99,1,1807
816,285,862,316,81,1,1807
623,461,635,485,102,1,1807
946,245,977,272,109,1,1807
386,656,467,716,111,1,1807
829,292,876,323,115,1,1807
112,252,137,272,118,1,1807
39,232,64,258,113,1,1807
7,246,17,276,117,0,1807
884,285,914,308,30,1,1808
299,589,382,656,58,1,1808
312,637,400,712,66,1,1808
859,272,893,296,70,1,1808
901,256,931,280,73,1,1808
154,288,197,313,99,1,1808
816,285,862,316,81,1,1808
623,461,635,485,102,1,1808
946,245,977,272,109,1,1808
386,656,467,716,111,1,1808
829,292,876,323,115,1,1808
112,252,136,271,118,1,1808
38,232,63,258,113,1,1808
6,246,15,276,117,0,1808
884,285,914,308,30,1,1809
299,589,382,656,58,1,1809
312,637,400,712,66,1,1809
859,272,893,296,70,1,1809
900,256,931,280,73,1,1809
155,288,196,313,99,1,1809
816,285,862,316,81,1,1809
622,462,634,486,102,1,1809
946,245,977,272,109,1,1809
386,656,467,716,111,1,1809
829,291,877,323,115,1,1809
111,252,134,271,118,1,1809
37,231,63,257,113,1,1809
4,246,14,276,117,0,1809
884,285,914,308,30,1,1810
299,590,382,656,58,1,1810
312,637,400,712,66,1,1810
859,272,893,296,70,1,1810
900,256,931,280,73,1,1810
158,288,198,312,99,1,1810
817,285,862,316,81,1,1810
622,462,634,486,102,1,1810
946,245,977,272,109,1,1810
386,656,467,716,111,1,1810
828,291,877,323,115,1,1810
110,252,133,270,118,1,1810
37,231,62,258,113,1,1810
3,246,12,276,117,0,1810
884,285,914,308,30,1,1811
299,590,382,656,58,1,1811
312,637,400,712,66,1,1811
859,272,893,296,70,1,1811
900,256,931,280,73,1,1811
159,289,199,312,99,1,1811
817,285,862,316,81,1,1811
622,462,634,486,102,1,1811
946,245,977,272,109,1,1811
386,656,467,716,111,1,1811
828,291,877,323,115,1,1811
108,252,130,269,118,1,1811
36,231,61,258,113,1,1811
2,246,10,276,117,0,1811
884,285,914,308,30,1,1812
299,590,382,656,58,1,1812
312,637,400,712,66,1,1812
859,272,893,296,70,1,1812
900,256,931,280,73,1,1812
161,289,200,311,99,1,1812
817,285,863,317,81,1,1812
622,462,634,486,102,1,1812
946,245,977,272,109,1,1812
386,656,467,716,111,1,1812
828,291,877,323,115,1,1812
106,252,129,269,118,1,1812
35,230,61,258,113,1,1812
0,246,8,276,117,0,1812
884,285,914,308,30,1,1813
299,590,382,656,58,1,1813
313,637,401,712,66,1,1813
859,272,893,296,70,1,1813
900,256,931,280,73,1,1813
162,289,199,310,99,1,1813
817,285,863,317,81,1,1813
622,462,634,486,102,1,1813
946,245,977,272,109,1,1813
386,656,467,716,111,1,1813
828,291,877,323,115,1,1813
106,251,128,268,118,1,1813
34,230,61,258,113,1,1813
0,246,6,277,117,0,1813
884,285,914,308,30,1,1814
299,590,382,656,58,1,1814
313,637,401,712,66,1,1814
859,272,893,296,70,1,1814
900,256,931,280,73,1,1814
163,288,198,311,99,1,1814
817,285,863,317,81,1,1814
622,462,634,486,102,1,1814
946,245,977,272,109,1,1814
386,656,466,716,111,1,1814
828,291,877,323,115,1,1814
104,249,127,268,118,1,1814
31,231,61,256,113,1,1814
0,246,4,277,117,0,1814
884,285,914,308,30,1,1815
299,590,382,656,58,1,1815
312,637,401,712,66,1,1815
859,272,893,296,70,1,1815
900,256,931,280,73,1,1815
163,288,199,311,99,1,1815
817,285,863,317,81,1,1815
622,462,634,486,102,1,1815
945,245,977,272,109,1,1815
386,656,466,716,111,1,1815
828,291,877,323,115,1,1815
102,248,127,269,118,1,1815
32,230,58,256,113,1,1815
0,246,2,277,117,0,1815
884,285,914,308,30,1,1816
298,589,382,656,58,1,1816
313,637,399,712,66,1,1816
859,273,892,294,70,1,1816
901,256,931,281,73,1,1816
167,287,200,311,99,1,1816
817,284,861,316,81,1,1816
622,461,635,485,102,1,1816
947,246,976,272,109,1,1816
386,656,466,716,111,1,1816
830,292,877,324,115,1,1816
101,249,128,268,118,1,1816
33,230,57,255,113,1,1816
0,246,0,277,117,0,1816
884,285,915,308,30,1,1817
297,589,382,656,58,1,1817
313,637,399,712,66,1,1817
860,273,892,295,70,1,1817
901,256,931,281,73,1,1817
167,287,201,310,99,1,1817
817,284,861,316,81,1,1817
623,461,635,485,102,1,1817
947,246,976,272,109,1,1817
386,656,466,716,111,1,1817
830,292,878,324,115,1,1817
101,248,126,268,118,1,1817
34,230,56,255,113,1,1817
0,246,-2,277,117,0,1817
884,285,915,308,30,1,1818
297,589,381,655,58,1,1818
312,636,399,712,66,1,1818
859,273,892,294,70,1,1818
901,256,931,282,73,1,1818
167,287,201,310,99,1,1818
816,283,861,316,81,1,1818
623,460,636,485,102,1,1818
947,247,976,272,109,1,1818
385,655,467,716,111,1,1818
830,293,878,325,115,1,1818
100,248,125,267,118,1,1818
34,229,55,255,113,1,1818
524,424,537,449,119,1,1818
0,246,-4,278,117,0,1818
885,285,916,308,30,1,1819
297,589,381,655,58,1,1819
312,636,399,712,66,1,1819
859,273,892,294,70,1,1819
901,256,931,282,73,1,1819
168,287,202,310,99,1,1819
816,283,861,316,81,1,1819
623,460,636,485,102,1,1819
948,247,976,272,109,1,1819
385,655,467,716,111,1,1819
831,293,878,325,115,1,1819
100,247,123,266,118,1,1819
524,424,537,449,119,1,1819
0,246,-6,278,117,0,1819
34,228,55,254,113,0,1819
885,285,916,308,30,1,1820
297,589,382,655,58,1,1820
312,636,400,712,66,1,1820
859,273,891,293,70,1,1820
900,256,931,282,73,1,1820
168,286,202,310,99,1,1820
816,284,862,317,81,1,1820
623,460,636,485,102,1,1820
948,248,976,272,109,1,1820
385,655,468,716,111,1,1820
832,294,878,325,115,1,1820
99,246,121,265,118,1,1820
524,424,537,449,119,1,1820
34,228,54,254,113,0,1820
885,285,916,307,30,1,1821
298,589,382,655,58,1,1821
312,636,400,712,66,1,1821
860,273,892,294,70,1,1821
901,256,931,282,73,1,1821
818,282,862,313,81,1,1821
623,460,636,485,102,1,1821
948,248,975,272,109,1,1821
385,655,468,716,111,1,1821
832,294,878,325,115,1,1821
98,245,120,266,118,1,1821
524,424,537,449,119,1,1821
34,227,53,254,113,0,1821
169,286,202,310,99,0,1821
885,285,916,307,30,1,1822
298,590,381,656,58,1,1822
312,636,400,712,66,1,1822
859,273,892,294,70,1,1822
900,256,931,282,73,1,1822
819,282,862,312,81,1,1822
623,460,636,485,102,1,1822
948,248,975,272,109,1,1822
386,655,468,716,111,1,1822
832,294,878,325,115,1,1822
96,245,120,266,118,1,1822
524,424,537,449,119,1,1822
169,286,203,310,99,1,1822
34,226,53,253,113,0,1822
885,285,916,307,30,1,1823
297,590,382,656,58,1,1823
312,636,400,712,66,1,1823
859,273,892,294,70,1,1823
900,256,930,282,73,1,1823
818,284,861,315,81,1,1823
623,460,636,485,102,1,1823
948,248,975,272,109,1,1823
386,655,468,716,111,1,1823
832,294,878,325,115,1,1823
96,245,118,266,118,1,1823
524,424,537,449,119,1,1823
170,285,202,309,99,1,1823
34,226,52,253,113,0,1823
885,285,916,307,30,1,1824
297,590,382,656,58,1,1824
312,636,400,712,66,1,1824
860,273,892,295,70,1,1824
900,256,930,282,73,1,1824
817,284,861,316,81,1,1824
623,460,636,485,102,1,1824
948,248,975,272,109,1,1824
386,655,468,716,111,1,1824
832,294,878,325,115,1,1824
95,246,119,266,118,1,1824
524,424,537,449,119,1,1824
34,225,52,253,113,0,1824
170,285,202,309,99,0,1824
885,285,916,307,30,1,1825
297,590,383,656,58,1,1825
312,636,400,713,66,1,1825
860,273,892,295,70,1,1825
900,255,930,282,73,1,1825
817,285,861,316,81,1,1825
623,460,636,486,102,1,1825
948,248,975,272,109,1,1825
386,655,468,717,111,1,1825
832,294,878,325,115,1,1825
94,245,118,266,118,1,1825
524,424,537,449,119,1,1825
170,285,202,309,99,1,1825
34,225,51,252,113,0,1825
885,285,916,307,30,1,1826
297,590,383,656,58,1,1826
312,636,400,713,66,1,1826
859,273,893,295,70,1,1826
900,255,930,282,73,1,1826
816,285,861,317,81,1,1826
623,460,636,486,102,1,1826
947,247,975,271,109,1,1826
386,655,468,717,111,1,1826
832,294,878,325,115,1,1826
94,244,118,265,118,1,1826
524,424,537,449,119,1,1826
170,284,202,308,99,1,1826
34,224,50,252,113,0,1826
885,285,916,307,30,1,1827
298,589,382,656,58,1,1827
312,636,400,713,66,1,1827
860,273,892,295,70,1,1827
900,255,930,282,73,1,1827
818,282,862,313,81,1,1827
623,460,636,486,102,1,1827
946,247,976,271,109,1,1827
386,655,468,717,111,1,1827
832,294,878,325,115,1,1827
92,244,117,265,118,1,1827
524,424,537,449,119,1,1827
170,284,201,308,99,1,1827
34,223,50,252,113,0,1827
885,285,916,307,30,1,1828
297,590,382,655,58,1,1828
312,636,400,713,66,1,1828
859,273,892,294,70,1,1828
900,255,930,282,73,1,1828
817,284,861,315,81,1,1828
622,460,636,486,102,1,1828
947,247,975,271,109,1,1828
386,655,468,717,111,1,1828
832,294,878,325,115,1,1828
92,244,116,264,118,1,1828
524,424,537,449,119,1,1828
169,283,203,308,99,1,1828
34,223,49,251,113,0,1828
885,285,916,307,30,1,1829
298,590,382,655,58,1,1829
312,636,400,713,66,1,1829
860,273,892,294,70,1,1829
900,255,930,282,73,1,1829
818,282,862,313,81,1,1829
622,460,636,486,102,1,1829
947,246,975,271,109,1,1829
385,655,468,717,111,1,1829
832,294,877,325,115,1,1829
91,243,115,263,118,1,1829
524,424,537,449,119,1,1829
170,283,202,307,99,1,1829
34,222,49,251,113,0,1829
885,285,916,307,30,1,1830
298,590,382,655,58,1,1830
312,636,400,713,66,1,1830
860,273,892,294,70,1,1830
900,255,930,282,73,1,1830
819,282,861,312,81,1,1830
622,460,636,486,102,1,1830
947,246,976,271,109,1,1830
385,655,468,717,111,1,1830
832,294,877,324,115,1,1830
89,243,114,262,118,1,1830
524,424,537,449,119,1,1830
171,283,202,307,99,1,1830
34,221,48,250,113,0,1830
885,285,916,307,30,1,1831
298,590,381,655,58,1,1831
312,636,400,713,66,1,1831
860,273,892,294,70,1,1831
900,255,931,282,73,1,1831
817,284,861,315,81,1,1831
622,460,636,486,102,1,1831
947,246,976,271,109,1,1831
385,655,468,717,111,1,1831
832,294,877,324,115,1,1831
89,243,113,261,118,1,1831
524,424,537,449,119,1,1831
170,282,203,307,99,1,1831
34,221,48,250,113,0,1831
884,285,915,307,30,1,1832
297,590,382,655,58,1,1832
312,636,400,713,66,1,1832
859,273,892,294,70,1,1832
900,255,931,282,73,1,1832
817,284,861,316,81,1,1832
622,460,636,486,102,1,1832
947,246,976,271,109,1,1832
385,655,468,717,111,1,1832
832,294,877,324,115,1,1832
88,243,112,261,118,1,1832
524,424,537,449,119,1,1832
170,282,203,306,99,1,1832
34,220,47,250,113,0,1832
884,285,915,307,30,1,1833
298,590,382,655,58,1,1833
312,636,400,713,66,1,1833
859,273,892,294,70,1,1833
900,255,931,282,73,1,1833
817,285,861,316,81,1,1833
622,460,636,486,102,1,1833
947,246,976,271,109,1,1833
385,655,468,717,111,1,1833
831,294,877,324,115,1,1833
87,243,111,261,118,1,1833
524,424,537,449,119,1,1833
170,282,204,306,99,1,1833
35,219,47,249,113,0,1833
884,285,915,307,30,1,1834
297,590,382,655,58,1,1834
312,636,400,713,66,1,1834
859,273,892,293,70,1,1834
900,255,931,282,73,1,1834
816,285,861,317,81,1,1834
622,460,635,486,102,1,1834
947,246,976,271,109,1,1834
385,655,468,717,111,1,1834
831,293,877,324,115,1,1834
87,243,111,261,118,1,1834
524,424,537,449,119,1,1834
171,282,204,306,99,1,1834
35,219,46,249,113,0,1834
884,285,915,307,30,1,1835
298,590,382,655,58,1,1835
312,636,400,713,66,1,1835
860,274,891,293,70,1,1835
900,255,931,282,73,1,1835
816,285,861,317,81,1,1835
622,460,635,486,102,1,1835
947,246,976,271,109,1,1835
385,655,468,717,111,1,1835
831,293,877,324,115,1,1835
86,243,110,261,118,1,1835
524,424,537,449,119,1,1835
171,282,203,306,99,1,1835
35,218,46,248,113,0,1835
884,285,915,307,30,1,1836
298,590,382,655,58,1,1836
312,637,400,713,66,1,1836
860,274,891,293,70,1,1836
900,255,931,282,73,1,1836
816,285,861,317,81,1,1836
622,460,635,486,102,1,1836
947,246,976,271,109,1,1836
385,655,468,717,111,1,1836
831,293,877,324,115,1,1836
85,243,109,261,118,1,1836
524,424,537,449,119,1,1836
172,282,203,306,99,1,1836
35,217,45,248,113,0,1836
884,285,915,307,30,1,1837
298,590,381,655,58,1,1837
312,637,400,713,66,1,1837
860,274,891,293,70,1,1837
900,255,931,281,73,1,1837
816,285,861,317,81,1,1837
622,461,635,486,102,1,1837
947,246,976,271,109,1,1837
385,656,468,717,111,1,1837
831,293,877,324,115,1,1837
83,245,107,260,118,1,1837
524,424,537,449,119,1,1837
172,282,202,306,99,1,1837
36,216,45,247,113,0,1837
884,285,915,307,30,1,1838
297,590,381,655,58,1,1838
313,637,399,713,66,1,1838
860,274,891,293,70,1,1838
900,255,931,281,73,1,1838
816,285,861,317,81,1,1838
622,461,635,486,102,1,1838
947,246,976,271,109,1,1838
385,656,468,717,111,1,1838
831,293,877,324,115,1,1838
83,245,104,260,118,1,1838
524,424,537,449,119,1,1838
173,281,201,305,99,1,1838
36,216,44,247,113,0,1838
884,285,915,307,30,1,1839
297,590,381,655,58,1,1839
313,637,399,712,66,1,1839
860,274,891,293,70,1,1839
901,255,931,281,73,1,1839
816,285,861,317,81,1,1839
622,461,635,486,102,1,1839
947,246,976,271,109,1,1839
385,656,467,717,111,1,1839
831,293,877,324,115,1,1839
82,246,103,259,118,1,1839
524,424,537,449,119,1,1839
172,281,201,305,99,1,1839
36,215,44,246,113,0,1839
884,285,915,308,30,1,1840
297,590,382,655,58,1,1840
313,637,399,712,66,1,1840
860,274,891,293,70,1,1840
901,255,931,281,73,1,1840
816,285,861,317,81,1,1840
622,461,635,486,102,1,1840
947,246,976,271,109,1,1840
386,656,467,717,111,1,1840
831,293,877,324,115,1,1840
82,245,102,259,118,1,1840
524,424,537,449,119,1,1840
172,280,201,305,99,1,1840
37,214,43,246,113,0,1840
884,285,915,308,30,1,1841
298,590,382,655,58,1,1841
312,637,400,713,66,1,1841
860,274,891,293,70,1,1841
901,255,931,281,73,1,1841
818,282,862,313,81,1,1841
622,461,635,486,102,1,1841
947,246,976,271,109,1,1841
385,656,467,717,111,1,1841
831,293,877,324,115,1,1841
81,245,102,258,118,1,1841
524,424,537,449,119,1,1841
172,280,202,305,99,1,1841
37,213,43,245,113,0,1841
884,285,915,308,30,1,1842
298,590,382,655,58,1,1842
312,637,400,713,66,1,1842
860,274,891,293,70,1,1842
901,255,931,281,73,1,1842
818,282,862,312,81,1,1842
622,461,635,486,102,1,1842
947,246,976,271,109,1,1842
385,656,467,717,111,1,1842
831,293,877,324,115,1,1842
80,244,102,259,118,1,1842
524,424,537,449,119,1,1842
173,280,202,305,99,1,1842
37,213,42,245,113,0,1842
884,285,915,308,30,1,1843
298,590,382,655,58,1,1843
312,638,400,713,66,1,1843
860,274,891,293,70,1,1843
901,255,931,281,73,1,1843
819,281,862,311,81,1,1843
622,461,635,486,102,1,1843
947,246,976,271,109,1,1843
385,657,466,717,111,1,1843
831,293,877,324,115,1,1843
80,244,101,259,118,1,1843
524,424,537,449,119,1,1843
173,280,202,305,99,1,1843
38,212,42,244,113,0,1843
884,285,915,308,30,1,1844
297,590,381,656,58,1,1844
313,638,399,713,66,1,1844
860,274,891,293,70,1,1844
901,255,931,281,73,1,1844
819,281,862,311,81,1,1844
622,461,635,486,102,1,1844
947,246,976,271,109,1,1844
386,656,466,717,111,1,1844
831,293,877,324,115,1,1844
79,243,101,259,118,1,1844
524,424,537,449,119,1,1844
174,280,201,305,99,1,1844
38,211,42,244,113,0,1844
884,285,915,308,30,1,1845
297,590,381,656,58,1,1845
313,638,399,713,66,1,1845
860,274,891,293,70,1,1845
901,255,931,281,73,1,1845
819,281,862,311,81,1,1845
622,461,635,486,102,1,1845
947,246,976,272,109,1,1845
386,656,466,716,111,1,1845
831,293,877,324,115,1,1845
78,242,100,258,118,1,1845
524,424,537,449,119,1,1845
173,279,202,304,99,1,1845
39,210,41,243,113,0,1845
884,285,915,308,30,1,1846
297,590,382,656,58,1,1846
313,638,399,713,66,1,1846
860,274,891,293,70,1,1846
901,255,931,281,73,1,1846
819,281,862,311,81,1,1846
622,461,635,486,102,1,1846
947,246,975,272,109,1,1846
385,656,467,716,111,1,1846
831,293,877,324,115,1,1846
78,241,99,257,118,1,1846
524,424,537,449,119,1,1846
173,279,201,304,99,1,1846
39,209,41,243,113,0,1846
884,285,915,308,30,1,1847
298,590,382,656,58,1,1847
313,638,399,713,66,1,1847
860,274,891,293,70,1,1847
901,255,931,281,73,1,1847
819,281,861,311,81,1,1847
622,461,635,486,102,1,1847
947,246,975,272,109,1,1847
385,655,467,716,111,1,1847
831,293,877,324,115,1,1847
77,241,98,257,118,1,1847
524,424,537,449,119,1,1847
172,278,202,304,99,1,1847
40,208,40,242,113,0,1847
884,285,915,308,30,1,1848
298,590,382,656,58,1,1848
313,638,399,713,66,1,1848
860,274,891,293,70,1,1848
901,255,931,281,73,1,1848
820,281,861,311,81,1,1848
622,461,635,486,102,1,1848
947,246,975,272,109,1,1848
385,655,468,716,111,1,1848
831,293,877,324,115,1,1848
78,241,96,258,118,1,1848
524,424,537,449,119,1,1848
172,278,202,303,99,1,1848
40,208,40,241,113,0,1848
884,285,915,308,30,1,1849
298,590,382,656,58,1,1849
313,638,399,713,66,1,1849
860,274,891,293,70,1,1849
901,255,931,281,73,1,1849
819,281,862,311,81,1,1849
622,461,635,486,102,1,1849
947,246,975,272,109,1,1849
386,655,468,716,111,1,1849
831,293,877,324,115,1,1849
77,241,96,258,118,1,1849
524,424,537,449,119,1,1849
173,278,201,303,99,1,1849
41,207,40,241,113,0,1849
884,285,915,308,30,1,1850
297,590,381,656,58,1,1850
313,638,399,712,66,1,1850
860,274,891,293,70,1,1850
901,255,931,281,73,1,1850
819,281,862,311,81,1,1850
622,461,635,486,102,1,1850
947,246,975,272,109,1,1850
386,655,468,716,111,1,1850
831,293,877,324,115,1,1850
76,241,95,258,118,1,1850
524,424,537,449,119,1,1850
41,206,39,240,113,0,1850
173,278,201,303,99,0,1850
884,285,915,308,30,1,1851
297,590,381,656,58,1,1851
313,638,399,712,66,1,1851
